community,month,seasonal_structural_risk
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,2,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,3,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,4,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,5,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,6,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,7,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,8,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,9,0.3333333333333333
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,10,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,11,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_02,12,0.3333333333333333
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,1,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,2,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,3,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,4,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,5,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,6,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,7,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,8,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,9,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,10,0.16666666666666666
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,11,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,12,0.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,1,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,2,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,3,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,4,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,5,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,6,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,7,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,8,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,9,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,10,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,11,1.0
SUV_/_4x4_|_All_Terrain_(A/T)_Community_04,12,1.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,1,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,2,0.16666666666666666
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,3,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,4,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,5,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,6,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,7,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,8,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,9,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,10,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,11,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,12,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,1,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,2,0.16666666666666666
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,3,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,4,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,5,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,6,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,7,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,8,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,9,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,10,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,11,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_02,12,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,1,0.6
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,2,0.3333333333333333
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,3,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,4,0.16666666666666666
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,5,0.16666666666666666
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,6,0.3333333333333333
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,7,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,8,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,9,0.0
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,10,0.16666666666666666
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,11,0.16666666666666666
SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,12,0.5
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,1,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,2,0.16666666666666666
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,3,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,4,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,5,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,6,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,7,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,8,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,9,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,10,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,11,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,12,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,1,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,2,0.16666666666666666
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,3,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,4,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,5,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,6,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,7,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,8,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,9,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,10,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,11,0.0
SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,12,0.0
