community,clan_from_id,sku_from,role_b2b_sku_from,sku_to,elasticity_cross
Camión_|_Long_Haul_Community_01,4,Yokohama_Camión_Long Haul_0042,Traffic Driver,Linglong_Camión_Long Haul_0001,0.2331
Camión_|_Long_Haul_Community_01,4,Dunlop_Camión_Long Haul_0043,Competitive Fighter,General Tire_Camión_Long Haul_0036,0.2073
Camión_|_Long_Haul_Community_01,4,Triangle_Camión_Long Haul_0030,Traffic Driver,Linglong_Camión_Long Haul_0057,0.1955
Camión_|_Long_Haul_Community_01,4,Dunlop_Camión_Long Haul_0043,Competitive Fighter,Continental_Camión_Long Haul_0064,0.1478
Camión_|_Long_Haul_Community_01,4,Michelin_Camión_Long Haul_0006,Traffic Driver,Bridgestone_Camión_Long Haul_0079,0.1331
Camión_|_Long_Haul_Community_01,4,Michelin_Camión_Long Haul_0006,Traffic Driver,Triangle_Camión_Long Haul_0030,0.1272
Camión_|_Long_Haul_Community_01,4,Triangle_Camión_Long Haul_0030,Traffic Driver,Goodride_Camión_Long Haul_0009,0.1198
Camión_|_Long_Haul_Community_01,4,Triangle_Camión_Long Haul_0030,Traffic Driver,Goodyear_Camión_Long Haul_0073,0.1012
Camión_|_Long_Haul_Community_01,4,Yokohama_Camión_Long Haul_0042,Traffic Driver,Vredestein_Camión_Long Haul_0061,0.0876
Camión_|_Long_Haul_Community_01,4,Michelin_Camión_Long Haul_0006,Traffic Driver,Kumho_Camión_Long Haul_0013,0.0818
Camión_|_Long_Haul_Community_01,4,Dunlop_Camión_Long Haul_0043,Competitive Fighter,Vredestein_Camión_Long Haul_0061,0.0745
Camión_|_Long_Haul_Community_01,4,Linglong_Camión_Long Haul_0001,Competitive Fighter,Yokohama_Camión_Long Haul_0002,0.073
Camión_|_Long_Haul_Community_01,4,Yokohama_Camión_Long Haul_0042,Traffic Driver,Nexen_Camión_Long Haul_0045,0.0642
Camión_|_Long_Haul_Community_01,5,Yokohama_Camión_Long Haul_0002,Premium Leader,Goodyear_Camión_Long Haul_0012,0.9016
Camión_|_Long_Haul_Community_01,5,Goodyear_Camión_Long Haul_0012,Competitive Fighter,Toyo Tires_Camión_Long Haul_0000,0.5948
Camión_|_Long_Haul_Community_01,5,Yokohama_Camión_Long Haul_0002,Premium Leader,Linglong_Camión_Long Haul_0001,0.533
Camión_|_Long_Haul_Community_01,5,Yokohama_Camión_Long Haul_0002,Premium Leader,Linglong_Camión_Long Haul_0023,0.4997
Camión_|_Long_Haul_Community_01,5,Goodyear_Camión_Long Haul_0012,Competitive Fighter,Yokohama_Camión_Long Haul_0042,0.4972
Camión_|_Long_Haul_Community_01,5,Linglong_Camión_Long Haul_0057,Premium Leader,Goodyear_Camión_Long Haul_0012,0.4123
Camión_|_Long_Haul_Community_01,5,Linglong_Camión_Long Haul_0057,Premium Leader,Linglong_Camión_Long Haul_0001,0.2365
Camión_|_Long_Haul_Community_01,5,Goodyear_Camión_Long Haul_0012,Competitive Fighter,General Tire_Camión_Long Haul_0036,0.1741
Camión_|_Long_Haul_Community_01,5,Yokohama_Camión_Long Haul_0002,Premium Leader,Cooper Tires_Camión_Long Haul_0032,0.0689
Camión_|_Long_Haul_Community_01,6,General Tire_Camión_Long Haul_0036,Traffic Driver,Fulda_Camión_Long Haul_0020,0.7003
Camión_|_Long_Haul_Community_01,6,Westlake_Camión_Long Haul_0039,Premium Leader,Dunlop_Camión_Long Haul_0005,0.5774
Camión_|_Long_Haul_Community_01,6,General Tire_Camión_Long Haul_0036,Traffic Driver,Westlake_Camión_Long Haul_0054,0.5188
Camión_|_Long_Haul_Community_01,6,Westlake_Camión_Long Haul_0039,Premium Leader,Dunlop_Camión_Long Haul_0021,0.5186
Camión_|_Long_Haul_Community_01,6,Vredestein_Camión_Long Haul_0061,Traffic Driver,Dunlop_Camión_Long Haul_0005,0.4908
Camión_|_Long_Haul_Community_01,6,Vredestein_Camión_Long Haul_0061,Traffic Driver,Toyo Tires_Camión_Long Haul_0000,0.4685
Camión_|_Long_Haul_Community_01,6,Westlake_Camión_Long Haul_0039,Premium Leader,Continental_Camión_Long Haul_0064,0.4461
Camión_|_Long_Haul_Community_01,6,Westlake_Camión_Long Haul_0039,Premium Leader,Continental_Camión_Long Haul_0040,0.401
Camión_|_Long_Haul_Community_01,6,Fulda_Camión_Long Haul_0020,Competitive Fighter,Westlake_Camión_Long Haul_0039,0.3768
Camión_|_Long_Haul_Community_01,6,Dunlop_Camión_Long Haul_0005,Competitive Fighter,Fulda_Camión_Long Haul_0020,0.3038
Camión_|_Long_Haul_Community_01,6,Fulda_Camión_Long Haul_0020,Competitive Fighter,Triangle_Camión_Long Haul_0030,0.2683
Camión_|_Long_Haul_Community_01,6,Westlake_Camión_Long Haul_0039,Premium Leader,Nexen_Camión_Long Haul_0070,0.254
Camión_|_Long_Haul_Community_01,6,General Tire_Camión_Long Haul_0036,Traffic Driver,Triangle_Camión_Long Haul_0030,0.2351
Camión_|_Long_Haul_Community_01,6,Westlake_Camión_Long Haul_0039,Premium Leader,Linglong_Camión_Long Haul_0057,0.2205
Camión_|_Long_Haul_Community_01,6,General Tire_Camión_Long Haul_0036,Traffic Driver,Dunlop_Camión_Long Haul_0005,0.2088
Camión_|_Long_Haul_Community_01,6,General Tire_Camión_Long Haul_0036,Traffic Driver,Westlake_Camión_Long Haul_0039,0.1918
Camión_|_Long_Haul_Community_01,6,Vredestein_Camión_Long Haul_0061,Traffic Driver,Westlake_Camión_Long Haul_0054,0.1897
Camión_|_Long_Haul_Community_01,6,Fulda_Camión_Long Haul_0020,Competitive Fighter,Bridgestone_Camión_Long Haul_0079,0.1764
Camión_|_Long_Haul_Community_01,6,Westlake_Camión_Long Haul_0039,Premium Leader,Goodride_Camión_Long Haul_0009,0.1603
Camión_|_Long_Haul_Community_01,6,General Tire_Camión_Long Haul_0036,Traffic Driver,Yokohama_Camión_Long Haul_0004,0.1563
Camión_|_Long_Haul_Community_01,6,Dunlop_Camión_Long Haul_0005,Competitive Fighter,Kumho_Camión_Long Haul_0013,0.1486
Camión_|_Long_Haul_Community_01,6,Vredestein_Camión_Long Haul_0061,Traffic Driver,Linglong_Camión_Long Haul_0057,0.1473
Camión_|_Long_Haul_Community_01,6,General Tire_Camión_Long Haul_0036,Traffic Driver,Goodyear_Camión_Long Haul_0073,0.1428
Camión_|_Long_Haul_Community_01,6,General Tire_Camión_Long Haul_0036,Traffic Driver,Vredestein_Camión_Long Haul_0061,0.1212
Camión_|_Long_Haul_Community_01,6,Fulda_Camión_Long Haul_0020,Competitive Fighter,Mazzini_Camión_Long Haul_0008,0.0989
Camión_|_Long_Haul_Community_01,6,Vredestein_Camión_Long Haul_0061,Traffic Driver,Yokohama_Camión_Long Haul_0002,0.0948
Camión_|_Long_Haul_Community_01,6,Westlake_Camión_Long Haul_0039,Premium Leader,Yokohama_Camión_Long Haul_0004,0.0784
Camión_|_Long_Haul_Community_01,6,Dunlop_Camión_Long Haul_0005,Competitive Fighter,Goodyear_Camión_Long Haul_0012,0.0603
Camión_|_Long_Haul_Community_01,6,Dunlop_Camión_Long Haul_0005,Competitive Fighter,Linglong_Camión_Long Haul_0057,0.0588
Camión_|_Long_Haul_Community_02,0,Dunlop_Camión_Long Haul_0024,Premium Leader,Firestone_Camión_Long Haul_0052,0.9988
Camión_|_Long_Haul_Community_02,0,Firestone_Camión_Long Haul_0052,Competitive Fighter,Dunlop_Camión_Long Haul_0024,0.6899
Camión_|_Long_Haul_Community_03,0,GT Radial_Camión_Long Haul_0011,Traffic Driver,Dunlop_Camión_Long Haul_0075,0.5487
Camión_|_Long_Haul_Community_03,0,Tomket_Camión_Long Haul_0025,KVI,GT Radial_Camión_Long Haul_0011,0.4902
Camión_|_Long_Haul_Community_03,0,Tomket_Camión_Long Haul_0025,KVI,GT Radial_Camión_Long Haul_0056,0.4623
Camión_|_Long_Haul_Community_03,0,GT Radial_Camión_Long Haul_0011,Traffic Driver,Nexen_Camión_Long Haul_0003,0.4099
Camión_|_Long_Haul_Community_03,0,General Tire_Camión_Long Haul_0016,KVI,GT Radial_Camión_Long Haul_0011,0.4043
Camión_|_Long_Haul_Community_03,0,Tomket_Camión_Long Haul_0025,KVI,Triangle_Camión_Long Haul_0019,0.3736
Camión_|_Long_Haul_Community_03,0,GT Radial_Camión_Long Haul_0011,Traffic Driver,Cooper Tires_Camión_Long Haul_0067,0.3243
Camión_|_Long_Haul_Community_03,0,GT Radial_Camión_Long Haul_0011,Traffic Driver,Tomket_Camión_Long Haul_0077,0.246
Camión_|_Long_Haul_Community_03,0,Tomket_Camión_Long Haul_0025,KVI,Hankook_Camión_Long Haul_0051,0.0964
Camión_|_Long_Haul_Community_03,0,GT Radial_Camión_Long Haul_0011,Traffic Driver,GT Radial_Camión_Long Haul_0027,0.0835
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,Cooper Tires_Camión_Long Haul_0017,0.8628
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0058,Premium Leader,Nokian_Camión_Long Haul_0078,0.731
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0078,Competitive Fighter,BFGoodrich_Camión_Long Haul_0026,0.6867
Camión_|_Long_Haul_Community_03,1,Tomket_Camión_Long Haul_0050,Traffic Driver,Nokian_Camión_Long Haul_0058,0.6862
Camión_|_Long_Haul_Community_03,1,BFGoodrich_Camión_Long Haul_0026,Premium Leader,Hankook_Camión_Long Haul_0055,0.6745
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0078,Competitive Fighter,Cooper Tires_Camión_Long Haul_0017,0.5888
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0058,Premium Leader,Nexen_Camión_Long Haul_0003,0.4519
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,Hifly_Camión_Long Haul_0010,0.4466
Camión_|_Long_Haul_Community_03,1,GT Radial_Camión_Long Haul_0056,KVI,Kumho_Camión_Long Haul_0074,0.4423
Camión_|_Long_Haul_Community_03,1,Cooper Tires_Camión_Long Haul_0017,Competitive Fighter,Yokohama_Camión_Long Haul_0022,0.4385
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,Hankook_Camión_Long Haul_0055,0.4072
Camión_|_Long_Haul_Community_03,1,GT Radial_Camión_Long Haul_0056,KVI,BFGoodrich_Camión_Long Haul_0026,0.4037
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,BFGoodrich_Camión_Long Haul_0026,0.3984
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,GT Radial_Camión_Long Haul_0011,0.3854
Camión_|_Long_Haul_Community_03,1,BFGoodrich_Camión_Long Haul_0026,Premium Leader,BFGoodrich_Camión_Long Haul_0076,0.3777
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,Hifly_Camión_Long Haul_0010,0.353
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,Nokian_Camión_Long Haul_0007,0.3504
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,BFGoodrich_Camión_Long Haul_0076,0.3502
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0078,Competitive Fighter,Hifly_Camión_Long Haul_0010,0.3344
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,Cooper Tires_Camión_Long Haul_0067,0.3245
Camión_|_Long_Haul_Community_03,1,Tomket_Camión_Long Haul_0050,Traffic Driver,BFGoodrich_Camión_Long Haul_0059,0.3055
Camión_|_Long_Haul_Community_03,1,BFGoodrich_Camión_Long Haul_0026,Premium Leader,General Tire_Camión_Long Haul_0016,0.3055
Camión_|_Long_Haul_Community_03,1,BFGoodrich_Camión_Long Haul_0026,Premium Leader,Nexen_Camión_Long Haul_0003,0.3049
Camión_|_Long_Haul_Community_03,1,Hankook_Camión_Long Haul_0055,Competitive Fighter,Cooper Tires_Camión_Long Haul_0067,0.2923
Camión_|_Long_Haul_Community_03,1,BFGoodrich_Camión_Long Haul_0026,Premium Leader,Nokian_Camión_Long Haul_0058,0.2678
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,Tracmax_Camión_Long Haul_0018,0.2258
Camión_|_Long_Haul_Community_03,1,Tomket_Camión_Long Haul_0050,Traffic Driver,Falken_Camión_Long Haul_0029,0.1979
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,Mazzini_Camión_Long Haul_0066,0.1744
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,Uniroyal_Camión_Long Haul_0062,0.1705
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0058,Premium Leader,Nokian_Camión_Long Haul_0007,0.1684
Camión_|_Long_Haul_Community_03,1,GT Radial_Camión_Long Haul_0056,KVI,Triangle_Camión_Long Haul_0041,0.1538
Camión_|_Long_Haul_Community_03,1,Cooper Tires_Camión_Long Haul_0017,Competitive Fighter,Goodyear_Camión_Long Haul_0047,0.1488
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,Tomket_Camión_Long Haul_0028,0.1454
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0078,Competitive Fighter,Falken_Camión_Long Haul_0048,0.139
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,Tomket_Camión_Long Haul_0050,0.1372
Camión_|_Long_Haul_Community_03,1,BFGoodrich_Camión_Long Haul_0026,Premium Leader,Goodyear_Camión_Long Haul_0047,0.1203
Camión_|_Long_Haul_Community_03,1,Tomket_Camión_Long Haul_0050,Traffic Driver,Tomket_Camión_Long Haul_0077,0.118
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,Linglong_Camión_Long Haul_0060,0.1122
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,Dunlop_Camión_Long Haul_0075,0.1077
Camión_|_Long_Haul_Community_03,1,Tomket_Camión_Long Haul_0050,Traffic Driver,Mazzini_Camión_Long Haul_0066,0.1033
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0058,Premium Leader,BFGoodrich_Camión_Long Haul_0059,0.0937
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0078,Competitive Fighter,Nexen_Camión_Long Haul_0003,0.092
Camión_|_Long_Haul_Community_03,1,Yokohama_Camión_Long Haul_0022,Traffic Driver,Goodyear_Camión_Long Haul_0047,0.0886
Camión_|_Long_Haul_Community_03,1,GT Radial_Camión_Long Haul_0056,KVI,Hifly_Camión_Long Haul_0046,0.0868
Camión_|_Long_Haul_Community_03,1,Nokian_Camión_Long Haul_0058,Premium Leader,Tomket_Camión_Long Haul_0031,0.0753
Camión_|_Long_Haul_Community_03,1,Nexen_Camión_Long Haul_0003,KVI,Pirelli_Camión_Long Haul_0033,0.075
Camión_|_Long_Haul_Community_03,1,Hankook_Camión_Long Haul_0055,Competitive Fighter,Roadmarch_Camión_Long Haul_0014,0.0697
Camión_|_Long_Haul_Community_03,1,Hankook_Camión_Long Haul_0055,Competitive Fighter,BFGoodrich_Camión_Long Haul_0076,0.0628
Camión_|_Long_Haul_Community_03,1,Hankook_Camión_Long Haul_0055,Competitive Fighter,General Tire_Camión_Long Haul_0016,0.0506
Camión_|_Long_Haul_Community_03,2,Hifly_Camión_Long Haul_0010,Traffic Driver,Triangle_Camión_Long Haul_0041,0.7196
Camión_|_Long_Haul_Community_03,2,Tracmax_Camión_Long Haul_0063,Premium Leader,GT Radial_Camión_Long Haul_0027,0.705
Camión_|_Long_Haul_Community_03,2,Tracmax_Camión_Long Haul_0063,Premium Leader,Michelin_Camión_Long Haul_0044,0.5235
Camión_|_Long_Haul_Community_03,2,Hifly_Camión_Long Haul_0010,Traffic Driver,Roadmarch_Camión_Long Haul_0014,0.5029
Camión_|_Long_Haul_Community_03,2,Dunlop_Camión_Long Haul_0075,KVI,Goodyear_Camión_Long Haul_0047,0.4875
Camión_|_Long_Haul_Community_03,2,Dunlop_Camión_Long Haul_0075,KVI,GT Radial_Camión_Long Haul_0027,0.4718
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,Tracmax_Camión_Long Haul_0063,0.4563
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,Nokian_Camión_Long Haul_0078,0.4558
Camión_|_Long_Haul_Community_03,2,Tomket_Camión_Long Haul_0077,Premium Leader,Tracmax_Camión_Long Haul_0063,0.3857
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,Hifly_Camión_Long Haul_0046,0.3594
Camión_|_Long_Haul_Community_03,2,Dunlop_Camión_Long Haul_0075,KVI,Pirelli_Camión_Long Haul_0033,0.3251
Camión_|_Long_Haul_Community_03,2,Hifly_Camión_Long Haul_0010,Traffic Driver,Tracmax_Camión_Long Haul_0018,0.3224
Camión_|_Long_Haul_Community_03,2,GT Radial_Camión_Long Haul_0027,Competitive Fighter,Hifly_Camión_Long Haul_0046,0.2779
Camión_|_Long_Haul_Community_03,2,Tracmax_Camión_Long Haul_0063,Premium Leader,Tomket_Camión_Long Haul_0050,0.2657
Camión_|_Long_Haul_Community_03,2,Tracmax_Camión_Long Haul_0063,Premium Leader,Cooper Tires_Camión_Long Haul_0049,0.2405
Camión_|_Long_Haul_Community_03,2,Tracmax_Camión_Long Haul_0063,Premium Leader,Nexen_Camión_Long Haul_0003,0.1798
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,Falken_Camión_Long Haul_0048,0.1731
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,Kumho_Camión_Long Haul_0074,0.1554
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,GT Radial_Camión_Long Haul_0056,0.1498
Camión_|_Long_Haul_Community_03,2,Tomket_Camión_Long Haul_0077,Premium Leader,Cooper Tires_Camión_Long Haul_0049,0.1317
Camión_|_Long_Haul_Community_03,2,Tomket_Camión_Long Haul_0077,Premium Leader,Tomket_Camión_Long Haul_0028,0.1236
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,Tomket_Camión_Long Haul_0077,0.1127
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,Hankook_Camión_Long Haul_0051,0.09
Camión_|_Long_Haul_Community_03,2,Dunlop_Camión_Long Haul_0075,KVI,Tomket_Camión_Long Haul_0025,0.0886
Camión_|_Long_Haul_Community_03,2,Dunlop_Camión_Long Haul_0075,KVI,Michelin_Camión_Long Haul_0035,0.0883
Camión_|_Long_Haul_Community_03,2,Triangle_Camión_Long Haul_0041,Traffic Driver,Cooper Tires_Camión_Long Haul_0067,0.0852
Camión_|_Long_Haul_Community_03,2,Dunlop_Camión_Long Haul_0075,KVI,Nokian_Camión_Long Haul_0007,0.0835
Camión_|_Long_Haul_Community_03,2,GT Radial_Camión_Long Haul_0027,Competitive Fighter,Cooper Tires_Camión_Long Haul_0067,0.0791
Camión_|_Long_Haul_Community_03,2,Tracmax_Camión_Long Haul_0063,Premium Leader,GT Radial_Camión_Long Haul_0011,0.0677
Camión_|_Long_Haul_Community_03,2,Tracmax_Camión_Long Haul_0063,Premium Leader,Roadmarch_Camión_Long Haul_0014,0.064
Camión_|_Long_Haul_Community_03,3,Michelin_Camión_Long Haul_0035,Competitive Fighter,Tracmax_Camión_Long Haul_0034,1.2058
Camión_|_Long_Haul_Community_03,3,Michelin_Camión_Long Haul_0035,Competitive Fighter,GT Radial_Camión_Long Haul_0053,0.8847
Camión_|_Long_Haul_Community_03,3,Tracmax_Camión_Long Haul_0034,Premium Leader,Tomket_Camión_Long Haul_0028,0.7618
Camión_|_Long_Haul_Community_03,3,Michelin_Camión_Long Haul_0035,Competitive Fighter,Triangle_Camión_Long Haul_0019,0.4327
Camión_|_Long_Haul_Community_03,3,GT Radial_Camión_Long Haul_0053,Premium Leader,Uniroyal_Camión_Long Haul_0062,0.4228
Camión_|_Long_Haul_Community_03,3,Linglong_Camión_Long Haul_0060,KVI,Michelin_Camión_Long Haul_0035,0.3885
Camión_|_Long_Haul_Community_03,3,Tracmax_Camión_Long Haul_0034,Premium Leader,Uniroyal_Camión_Long Haul_0062,0.3305
Camión_|_Long_Haul_Community_03,3,Tracmax_Camión_Long Haul_0034,Premium Leader,Dunlop_Camión_Long Haul_0075,0.3194
Camión_|_Long_Haul_Community_03,3,GT Radial_Camión_Long Haul_0053,Premium Leader,Linglong_Camión_Long Haul_0060,0.2363
Camión_|_Long_Haul_Community_03,3,Michelin_Camión_Long Haul_0035,Competitive Fighter,Tracmax_Camión_Long Haul_0018,0.2237
Camión_|_Long_Haul_Community_03,3,GT Radial_Camión_Long Haul_0053,Premium Leader,Roadmarch_Camión_Long Haul_0014,0.2172
Camión_|_Long_Haul_Community_03,3,Tracmax_Camión_Long Haul_0034,Premium Leader,Tracmax_Camión_Long Haul_0018,0.2082
Camión_|_Long_Haul_Community_03,3,Tracmax_Camión_Long Haul_0034,Premium Leader,Linglong_Camión_Long Haul_0060,0.1944
Camión_|_Long_Haul_Community_03,3,Tomket_Camión_Long Haul_0028,Competitive Fighter,Cooper Tires_Camión_Long Haul_0049,0.1183
Camión_|_Long_Haul_Community_03,3,Linglong_Camión_Long Haul_0060,KVI,Nokian_Camión_Long Haul_0078,0.1091
Camión_|_Long_Haul_Community_03,3,GT Radial_Camión_Long Haul_0053,Premium Leader,BFGoodrich_Camión_Long Haul_0059,0.1088
Camión_|_Long_Haul_Community_03,3,Tomket_Camión_Long Haul_0028,Competitive Fighter,Triangle_Camión_Long Haul_0041,0.1031
Camión_|_Long_Haul_Community_03,3,Uniroyal_Camión_Long Haul_0062,Competitive Fighter,Tomket_Camión_Long Haul_0025,0.0967
Camión_|_Long_Haul_Community_03,3,GT Radial_Camión_Long Haul_0053,Premium Leader,Goodyear_Camión_Long Haul_0047,0.095
Camión_|_Long_Haul_Community_03,3,Michelin_Camión_Long Haul_0035,Competitive Fighter,Linglong_Camión_Long Haul_0060,0.0887
Camión_|_Long_Haul_Community_03,3,Tomket_Camión_Long Haul_0028,Competitive Fighter,Linglong_Camión_Long Haul_0060,0.0847
Camión_|_Long_Haul_Community_03,3,GT Radial_Camión_Long Haul_0053,Premium Leader,Goodride_Camión_Long Haul_0071,0.0832
Camión_|_Long_Haul_Community_03,3,Tracmax_Camión_Long Haul_0034,Premium Leader,Goodride_Camión_Long Haul_0071,0.0527
Camión_|_Long_Haul_Community_03,4,Goodride_Camión_Long Haul_0071,Premium Leader,BFGoodrich_Camión_Long Haul_0059,0.8744
Camión_|_Long_Haul_Community_03,4,BFGoodrich_Camión_Long Haul_0059,Traffic Driver,General Tire_Camión_Long Haul_0016,0.6957
Camión_|_Long_Haul_Community_03,4,Kumho_Camión_Long Haul_0074,Traffic Driver,Goodride_Camión_Long Haul_0071,0.5747
Camión_|_Long_Haul_Community_03,4,Tracmax_Camión_Long Haul_0018,Traffic Driver,Cooper Tires_Camión_Long Haul_0072,0.4509
Camión_|_Long_Haul_Community_03,4,BFGoodrich_Camión_Long Haul_0059,Traffic Driver,Tracmax_Camión_Long Haul_0018,0.4427
Camión_|_Long_Haul_Community_03,4,BFGoodrich_Camión_Long Haul_0059,Traffic Driver,Michelin_Camión_Long Haul_0044,0.4409
Camión_|_Long_Haul_Community_03,4,Tracmax_Camión_Long Haul_0018,Traffic Driver,Tracmax_Camión_Long Haul_0063,0.3851
Camión_|_Long_Haul_Community_03,4,Goodride_Camión_Long Haul_0071,Premium Leader,GT Radial_Camión_Long Haul_0053,0.2855
Camión_|_Long_Haul_Community_03,4,Tracmax_Camión_Long Haul_0018,Traffic Driver,Hankook_Camión_Long Haul_0051,0.2733
Camión_|_Long_Haul_Community_03,4,Tracmax_Camión_Long Haul_0018,Traffic Driver,Goodride_Camión_Long Haul_0071,0.2457
Camión_|_Long_Haul_Community_03,4,BFGoodrich_Camión_Long Haul_0059,Traffic Driver,Mazzini_Camión_Long Haul_0066,0.2246
Camión_|_Long_Haul_Community_03,4,BFGoodrich_Camión_Long Haul_0059,Traffic Driver,Linglong_Camión_Long Haul_0060,0.2214
Camión_|_Long_Haul_Community_03,4,Kumho_Camión_Long Haul_0074,Traffic Driver,GT Radial_Camión_Long Haul_0053,0.1974
Camión_|_Long_Haul_Community_03,4,Tracmax_Camión_Long Haul_0018,Traffic Driver,Cooper Tires_Camión_Long Haul_0067,0.1744
Camión_|_Long_Haul_Community_03,4,Tracmax_Camión_Long Haul_0018,Traffic Driver,Triangle_Camión_Long Haul_0041,0.1657
Camión_|_Long_Haul_Community_03,4,BFGoodrich_Camión_Long Haul_0059,Traffic Driver,Dunlop_Camión_Long Haul_0038,0.099
Camión_|_Long_Haul_Community_03,5,Cooper Tires_Camión_Long Haul_0049,Competitive Fighter,Hankook_Camión_Long Haul_0051,0.7301
Camión_|_Long_Haul_Community_03,5,Hankook_Camión_Long Haul_0051,Traffic Driver,Michelin_Camión_Long Haul_0044,0.6595
Camión_|_Long_Haul_Community_03,5,Hankook_Camión_Long Haul_0015,Competitive Fighter,Cooper Tires_Camión_Long Haul_0049,0.5676
Camión_|_Long_Haul_Community_03,5,Hankook_Camión_Long Haul_0051,Traffic Driver,Tomket_Camión_Long Haul_0050,0.5597
Camión_|_Long_Haul_Community_03,5,Hifly_Camión_Long Haul_0046,Competitive Fighter,Hankook_Camión_Long Haul_0015,0.5548
Camión_|_Long_Haul_Community_03,5,Cooper Tires_Camión_Long Haul_0049,Competitive Fighter,Nokian_Camión_Long Haul_0058,0.4739
Camión_|_Long_Haul_Community_03,5,Hankook_Camión_Long Haul_0051,Traffic Driver,Hankook_Camión_Long Haul_0055,0.457
Camión_|_Long_Haul_Community_03,5,Cooper Tires_Camión_Long Haul_0072,Premium Leader,Hankook_Camión_Long Haul_0015,0.4541
Camión_|_Long_Haul_Community_03,5,Cooper Tires_Camión_Long Haul_0072,Premium Leader,Linglong_Camión_Long Haul_0060,0.4321
Camión_|_Long_Haul_Community_03,5,Cooper Tires_Camión_Long Haul_0049,Competitive Fighter,Cooper Tires_Camión_Long Haul_0067,0.3406
Camión_|_Long_Haul_Community_03,5,Hankook_Camión_Long Haul_0015,Competitive Fighter,General Tire_Camión_Long Haul_0016,0.2756
Camión_|_Long_Haul_Community_03,5,Michelin_Camión_Long Haul_0044,Premium Leader,Tracmax_Camión_Long Haul_0034,0.2247
Camión_|_Long_Haul_Community_03,5,Hifly_Camión_Long Haul_0046,Competitive Fighter,Cooper Tires_Camión_Long Haul_0072,0.2032
Camión_|_Long_Haul_Community_03,5,Hankook_Camión_Long Haul_0015,Competitive Fighter,Falken_Camión_Long Haul_0048,0.1999
Camión_|_Long_Haul_Community_03,5,Hankook_Camión_Long Haul_0051,Traffic Driver,Tomket_Camión_Long Haul_0077,0.1933
Camión_|_Long_Haul_Community_03,5,Hifly_Camión_Long Haul_0046,Competitive Fighter,Nokian_Camión_Long Haul_0078,0.1906
Camión_|_Long_Haul_Community_03,5,Hifly_Camión_Long Haul_0046,Competitive Fighter,Tracmax_Camión_Long Haul_0034,0.1872
Camión_|_Long_Haul_Community_03,5,Cooper Tires_Camión_Long Haul_0072,Premium Leader,Nokian_Camión_Long Haul_0058,0.1618
Camión_|_Long_Haul_Community_03,5,Hankook_Camión_Long Haul_0015,Competitive Fighter,Tomket_Camión_Long Haul_0077,0.1455
